matchid,date,batsman,batting_team,bowling_team,balls_faced,fours,sixes,dismissed,strike_rate,career_matches,career_avg_runs,form_runs_last_5,form_runs_last_10,avg_runs_vs_opponent,target_runs
1082629,2017-05-01,bb mccullum,gujarat lions,rising pune supergiant,28,5,2,1,160.71428571428572,101,26.821782178217823,24.2,30.6,47.0,45
1082632,2017-05-04,bb mccullum,gujarat lions,delhi daredevils,3,0,0,1,33.33333333333333,102,27.0,18.8,31.9,20.333333333333332,1
1136563,2018-04-08,bb mccullum,royal challengers bangalore,kolkata knight riders,28,6,2,1,153.57142857142858,103,26.74757281553398,12.4,28.5,28.583333333333332,43
1136568,2018-04-13,bb mccullum,royal challengers bangalore,kings xi punjab,1,0,0,1,0.0,104,26.903846153846153,19.8,32.3,21.307692307692307,0
1136571,2018-04-15,bb mccullum,royal challengers bangalore,rajasthan royals,4,1,0,1,100.0,105,26.64761904761905,19.2,27.4,15.9,4
1136589,2018-04-29,bb mccullum,royal challengers bangalore,kolkata knight riders,29,4,2,1,131.0344827586207,106,26.433962264150942,18.6,21.4,28.583333333333332,38
1136591,2018-05-01,bb mccullum,royal challengers bangalore,mumbai indians,25,4,2,1,148.0,107,26.542056074766354,17.2,18.0,29.6875,37
1136595,2018-05-05,bb mccullum,royal challengers bangalore,chennai super kings,4,1,0,1,125.0,108,26.63888888888889,24.4,18.4,26.11111111111111,5
548348,2012-05-01,bb samantray,deccan chargers,pune warriors,2,0,0,0,100.0,0,0.0,19.75,19.77777777777778,19.5,2
598048,2013-04-09,bb samantray,sunrisers hyderabad,royal challengers bangalore,2,0,0,0,100.0,1,2.0,20.25,19.666666666666668,2.0,2
598018,2013-04-17,bb samantray,sunrisers hyderabad,pune warriors,37,3,1,1,100.0,2,2.0,19.75,19.11111111111111,19.5,37
598021,2013-04-19,bb samantray,sunrisers hyderabad,kings xi punjab,12,1,0,1,83.33333333333334,3,13.666666666666666,19.5,18.22222222222222,5.0,10
598056,2013-05-11,bb samantray,sunrisers hyderabad,kings xi punjab,1,0,0,1,0.0,4,12.75,12.75,19.22222222222222,5.0,0
598065,2013-05-17,bb samantray,sunrisers hyderabad,rajasthan royals,48,6,1,1,114.58333333333333,5,10.2,10.2,14.444444444444445,34.5,55
598069,2013-05-19,bb samantray,sunrisers hyderabad,kolkata knight riders,2,1,0,0,250.0,6,17.666666666666668,20.8,20.555555555555557,5.0,5
598071,2013-05-22,bb samantray,sunrisers hyderabad,rajasthan royals,12,2,0,1,116.66666666666667,7,15.857142857142858,21.4,20.666666666666668,34.5,14
980979,2016-05-10,bb sran,sunrisers hyderabad,rising pune supergiants,1,0,0,0,100.0,0,0.0,17.5,18.5,1.0,1
980983,2016-05-12,bb sran,sunrisers hyderabad,delhi daredevils,1,0,0,0,100.0,1,1.0,15.25,14.0,0.5,1
981009,2016-05-22,bb sran,sunrisers hyderabad,kolkata knight riders,2,0,0,0,100.0,2,1.0,15.5,12.555555555555555,2.0,2
1136582,2018-04-23,bb sran,kings xi punjab,delhi daredevils,1,0,0,0,0.0,3,1.3333333333333333,2.25,12.555555555555555,0.5,0
1136585,2018-04-26,bb sran,kings xi punjab,sunrisers hyderabad,5,0,0,1,40.0,4,1.0,1.0,12.333333333333334,2.0,2
1136604,2018-05-12,bb sran,kings xi punjab,kolkata knight riders,1,0,0,0,100.0,5,1.2,1.2,8.444444444444445,2.0,1
1178422,2019-04-28,bb sran,mumbai indians,kolkata knight riders,3,0,0,0,100.0,6,1.1666666666666667,1.2,7.444444444444445,2.0,3
734011,2014-05-15,bcj cutting,rajasthan royals,delhi daredevils,6,0,1,0,133.33333333333331,0,0.0,1.25,8.375,22.5,8
980991,2016-05-15,bcj cutting,sunrisers hyderabad,kings xi punjab,11,0,2,0,163.63636363636365,1,8.0,2.75,2.5,11.0,18
981015,2016-05-25,bcj cutting,sunrisers hyderabad,kolkata knight riders,1,0,0,1,0.0,2,13.0,7.25,4.125,13.0,0
981017,2016-05-27,bcj cutting,sunrisers hyderabad,gujarat lions,7,1,0,1,114.28571428571428,3,8.666666666666666,6.75,3.6666666666666665,8.0,8
981019,2016-05-29,bcj cutting,sunrisers hyderabad,royal challengers bangalore,18,3,4,1,216.66666666666666,4,8.5,8.5,4.444444444444445,22.333333333333332,39
1082591,2017-04-05,bcj cutting,sunrisers hyderabad,royal challengers bangalore,6,0,2,0,266.66666666666663,5,14.6,14.6,8.666666666666666,22.333333333333332,16
1082600,2017-04-12,bcj cutting,sunrisers hyderabad,mumbai indians,11,4,0,1,181.8181818181818,6,14.833333333333334,16.2,10.222222222222221,20.0,20
1082604,2017-04-15,bcj cutting,sunrisers hyderabad,kolkata knight riders,10,1,1,1,150.0,7,15.571428571428571,16.6,12.444444444444445,13.0,15
1136567,2018-04-12,bcj cutting,mumbai indians,sunrisers hyderabad,9,1,0,1,100.0,8,15.5,19.6,13.88888888888889,9.0,9
1136591,2018-05-01,bcj cutting,mumbai indians,royal challengers bangalore,6,1,1,0,200.0,9,14.777777777777779,19.8,14.777777777777779,22.333333333333332,12
1136601,2018-05-09,bcj cutting,mumbai indians,kolkata knight riders,10,1,3,1,240.0,10,14.5,14.4,14.5,13.0,24
1136607,2018-05-13,bcj cutting,mumbai indians,rajasthan royals,7,0,1,0,142.85714285714286,11,15.363636363636363,16.0,16.1,11.5,10
1136610,2018-05-16,bcj cutting,mumbai indians,kings xi punjab,7,0,0,1,57.14285714285714,12,14.916666666666666,14.0,15.3,11.0,4
1136615,2018-05-20,bcj cutting,mumbai indians,delhi daredevils,20,2,3,1,185.0,13,14.076923076923077,11.8,15.7,22.5,37
1175358,2019-03-24,bcj cutting,mumbai indians,delhi capitals,4,0,0,1,75.0,14,15.714285714285714,17.4,18.6,2.5,3
1178409,2019-04-18,bcj cutting,mumbai indians,delhi capitals,4,0,0,1,50.0,15,14.866666666666667,15.6,15.0,2.5,2
1178411,2019-04-20,bcj cutting,mumbai indians,rajasthan royals,9,1,1,0,144.44444444444443,16,14.0625,11.2,13.6,11.5,13
734025,2014-05-21,be hendricks,kings xi punjab,mumbai indians,1,0,0,1,0.0,0,0.0,11.5,12.88888888888889,0.0,0
829809,2015-05-16,be hendricks,kings xi punjab,chennai super kings,2,0,0,0,50.0,1,0.0,10.5,11.222222222222221,1.0,1
419117,2010-03-19,bipul sharma,kings xi punjab,deccan chargers,6,1,0,0,133.33333333333331,0,0.0,1.6666666666666667,11.5,8.0,8
419143,2010-04-07,bipul sharma,kings xi punjab,rajasthan royals,1,0,0,0,100.0,1,8.0,3.3333333333333335,11.0,9.5,1
501234,2011-04-30,bipul sharma,kings xi punjab,kolkata knight riders,12,1,0,0,133.33333333333331,2,4.5,3.0,8.125,11.0,16
501237,2011-05-02,bipul sharma,kings xi punjab,mumbai indians,2,0,0,1,50.0,3,8.333333333333334,6.25,8.875,3.5,1
501251,2011-05-10,bipul sharma,kings xi punjab,mumbai indians,4,0,0,0,150.0,4,6.5,6.5,8.5,3.5,6
548309,2012-04-06,bipul sharma,kings xi punjab,rajasthan royals,13,2,0,1,138.46153846153845,5,6.4,6.4,4.625,9.5,18
548313,2012-04-08,bipul sharma,kings xi punjab,pune warriors,18,3,2,0,194.44444444444443,6,8.333333333333334,8.4,6.5,35.0,35
548323,2012-04-15,bipul sharma,kings xi punjab,kolkata knight riders,11,0,1,1,109.09090909090908,7,12.142857142857142,15.2,10.625,11.0,12
548343,2012-04-28,bipul sharma,kings xi punjab,chennai super kings,5,1,0,0,140.0,8,12.125,14.4,10.777777777777779,7.0,7
829781,2015-05-04,bipul sharma,sunrisers hyderabad,kolkata knight riders,2,0,0,1,50.0,9,11.555555555555555,15.6,11.555555555555555,11.0,1
980943,2016-04-26,bipul sharma,sunrisers hyderabad,rising pune supergiants,5,0,0,0,100.0,10,10.5,14.6,10.5,5.0,5
981015,2016-05-25,bipul sharma,sunrisers hyderabad,kolkata knight riders,6,0,2,0,233.33333333333334,11,10.0,12.0,10.2,11.0,14
981017,2016-05-27,bipul sharma,sunrisers hyderabad,gujarat lions,11,0,3,0,245.45454545454547,12,10.333333333333334,7.8,11.5,27.0,27
981019,2016-05-29,bipul sharma,sunrisers hyderabad,royal challengers bangalore,3,1,0,1,166.66666666666669,13,11.615384615384615,10.8,12.6,5.0,5
1082604,2017-04-15,bipul sharma,sunrisers hyderabad,kolkata knight riders,14,2,1,0,150.0,14,11.142857142857142,10.4,13.0,11.0,21
1082634,2017-05-06,bipul sharma,sunrisers hyderabad,rising pune supergiant,8,0,0,1,100.0,15,11.8,14.4,14.5,8.0,8
1082648,2017-05-17,bipul sharma,sunrisers hyderabad,kolkata knight riders,3,0,0,0,66.66666666666666,16,11.5625,15.0,13.5,11.0,2
501222,2011-04-22,bj haddin,kolkata knight riders,royal challengers bangalore,11,2,1,1,163.63636363636365,0,0.0,15.25,11.11111111111111,18.0,18
336000,2008-05-01,bj hodge,kolkata knight riders,rajasthan royals,3,0,0,0,33.33333333333333,0,0.0,11.333333333333334,11.0,14.833333333333334,1
336003,2008-05-03,bj hodge,kolkata knight riders,kings xi punjab,3,0,0,1,33.33333333333333,1,1.0,10.0,10.25,23.5,1
336010,2008-05-08,bj hodge,kolkata knight riders,royal challengers bangalore,12,2,0,1,83.33333333333334,2,1.0,3.3333333333333335,10.25,18.333333333333332,10
392184,2009-04-19,bj hodge,kolkata knight riders,deccan chargers,34,4,0,1,91.17647058823529,3,4.0,4.0,10.875,28.0,31
392186,2009-04-21,bj hodge,kolkata knight riders,kings xi punjab,14,0,0,0,71.42857142857143,4,10.75,10.75,13.0,23.5,10
392190,2009-04-23,bj hodge,kolkata knight riders,rajasthan royals,7,0,0,1,71.42857142857143,5,10.6,10.6,10.875,14.833333333333334,5
392197,2009-04-27,bj hodge,kolkata knight riders,mumbai indians,23,3,0,1,104.34782608695652,6,9.666666666666666,11.4,10.875,32.75,24
392199,2009-04-29,bj hodge,kolkata knight riders,royal challengers bangalore,16,2,1,1,106.25,7,11.714285714285714,16.0,11.25,18.333333333333332,17
392203,2009-05-01,bj hodge,kolkata knight riders,mumbai indians,64,5,3,1,114.0625,8,12.375,17.4,12.375,32.75,73
392207,2009-05-03,bj hodge,kolkata knight riders,kings xi punjab,44,10,1,0,159.0909090909091,9,19.11111111111111,25.8,19.11111111111111,23.5,70
392211,2009-05-05,bj hodge,kolkata knight riders,delhi daredevils,19,0,0,1,52.63157894736842,10,24.2,37.8,24.2,12.714285714285714,10
392219,2009-05-10,bj hodge,kolkata knight riders,delhi daredevils,3,0,0,1,0.0,11,22.90909090909091,38.8,25.1,12.714285714285714,0
392228,2009-05-16,bj hodge,kolkata knight riders,deccan chargers,41,5,0,1,117.07317073170731,12,21.0,34.0,25.0,28.0,48
392231,2009-05-18,bj hodge,kolkata knight riders,chennai super kings,44,4,4,1,161.36363636363635,13,23.076923076923077,40.2,28.8,23.25,71
392233,2009-05-20,bj hodge,kolkata knight riders,rajasthan royals,8,1,0,1,75.0,14,26.5,39.8,32.8,14.833333333333334,6
419106,2010-03-12,bj hodge,kolkata knight riders,deccan chargers,12,1,1,1,108.33333333333333,15,25.133333333333333,27.0,32.4,28.0,13
419109,2010-03-14,bj hodge,kolkata knight riders,royal challengers bangalore,47,7,0,1,106.38297872340425,16,24.375,27.6,33.2,18.333333333333332,50
419113,2010-03-16,bj hodge,kolkata knight riders,chennai super kings,2,0,0,1,0.0,17,25.88235294117647,37.6,35.8,23.25,0
419118,2010-03-20,bj hodge,kolkata knight riders,rajasthan royals,34,3,0,1,105.88235294117648,18,24.444444444444443,28.0,34.1,14.833333333333334,36
501200,2011-04-09,bj hodge,kochi tuskers kerala,royal challengers bangalore,23,3,0,1,117.3913043478261,19,25.05263157894737,21.0,30.4,18.333333333333332,27
501207,2011-04-13,bj hodge,kochi tuskers kerala,pune warriors,36,2,2,1,108.33333333333333,20,25.15,25.2,26.1,19.75,39
501210,2011-04-15,bj hodge,kochi tuskers kerala,mumbai indians,7,2,0,0,157.14285714285714,21,25.80952380952381,30.4,29.0,32.75,11
501215,2011-04-18,bj hodge,kochi tuskers kerala,chennai super kings,14,2,0,0,135.71428571428572,22,25.136363636363637,22.6,30.1,23.25,19
501219,2011-04-20,bj hodge,kochi tuskers kerala,kolkata knight riders,8,0,0,1,25.0,23,24.869565217391305,26.4,27.2,27.8,2
501225,2011-04-24,bj hodge,kochi tuskers kerala,rajasthan royals,15,0,0,1,53.333333333333336,24,23.916666666666668,19.6,20.3,14.833333333333334,8
501229,2011-04-27,bj hodge,kochi tuskers kerala,deccan chargers,3,0,0,1,0.0,25,23.28,15.8,20.5,28.0,0
501233,2011-04-30,bj hodge,kochi tuskers kerala,delhi daredevils,25,3,0,1,108.0,26,22.384615384615383,8.0,19.2,12.714285714285714,27
501238,2011-05-02,bj hodge,kochi tuskers kerala,delhi daredevils,13,3,1,0,184.6153846153846,27,22.555555555555557,11.2,16.9,12.714285714285714,24
501242,2011-05-05,bj hodge,kochi tuskers kerala,kolkata knight riders,19,3,2,1,184.21052631578948,28,22.607142857142858,12.2,19.3,27.8,35
501247,2011-05-08,bj hodge,kochi tuskers kerala,royal challengers bangalore,13,0,0,1,38.46153846153847,29,23.03448275862069,18.8,19.2,18.333333333333332,5
501254,2011-05-13,bj hodge,kochi tuskers kerala,kings xi punjab,6,0,0,1,66.66666666666666,30,22.433333333333334,18.2,17.0,23.5,4
501258,2011-05-15,bj hodge,kochi tuskers kerala,rajasthan royals,18,5,2,0,183.33333333333331,31,21.838709677419356,19.0,13.5,14.833333333333334,33
501261,2011-05-18,bj hodge,kochi tuskers kerala,chennai super kings,45,3,2,1,113.33333333333333,32,22.1875,20.2,15.7,23.25,51
548309,2012-04-06,bj hodge,rajasthan royals,kings xi punjab,16,1,1,1,131.25,33,23.060606060606062,25.6,18.9,23.5,21
548312,2012-04-08,bj hodge,rajasthan royals,kolkata knight riders,29,3,2,1,151.72413793103448,34,23.0,22.8,20.8,27.8,44
548320,2012-04-13,bj hodge,rajasthan royals,kolkata knight riders,11,0,1,0,109.09090909090908,35,23.6,30.6,24.4,27.8,12
548324,2012-04-15,bj hodge,rajasthan royals,royal challengers bangalore,2,0,0,0,50.0,36,23.27777777777778,32.2,25.6,18.333333333333332,1
548326,2012-04-17,bj hodge,rajasthan royals,deccan chargers,21,6,2,0,228.57142857142856,37,22.675675675675677,25.8,23.0,28.0,48
548332,2012-04-21,bj hodge,rajasthan royals,chennai super kings,5,0,0,0,60.0,38,23.342105263157894,25.2,25.4,23.25,3
548336,2012-04-23,bj hodge,rajasthan royals,royal challengers bangalore,8,1,0,1,125.0,39,22.82051282051282,21.6,22.2,18.333333333333332,10
548345,2012-04-29,bj hodge,rajasthan royals,delhi daredevils,18,3,0,1,122.22222222222223,40,22.5,14.8,22.7,12.714285714285714,22
548349,2012-05-01,bj hodge,rajasthan royals,delhi daredevils,2,0,0,1,50.0,41,22.48780487804878,16.8,24.5,12.714285714285714,1
548354,2012-05-05,bj hodge,rajasthan royals,kings xi punjab,23,2,2,1,156.52173913043478,42,21.976190476190474,16.8,21.3,23.5,36
548361,2012-05-10,bj hodge,rajasthan royals,chennai super kings,30,2,1,1,110.00000000000001,43,22.302325581395348,14.4,19.8,23.25,33
548365,2012-05-13,bj hodge,rajasthan royals,pune warriors,15,0,0,1,93.33333333333333,44,22.545454545454547,20.4,21.0,19.75,14
598001,2013-04-06,bj hodge,rajasthan royals,delhi daredevils,7,0,0,1,71.42857142857143,45,22.355555555555554,21.2,18.0,12.714285714285714,5
598005,2013-04-08,bj hodge,rajasthan royals,kolkata knight riders,31,7,0,1,148.38709677419354,46,21.97826086956522,17.8,17.3,27.8,46
598009,2013-04-11,bj hodge,rajasthan royals,pune warriors,20,3,0,0,110.00000000000001,47,22.48936170212766,26.8,21.8,19.75,22
598014,2013-04-14,bj hodge,rajasthan royals,kings xi punjab,16,2,0,1,93.75,48,22.479166666666668,24.0,19.2,23.5,15
598019,2013-04-17,bj hodge,rajasthan royals,mumbai indians,16,0,2,0,168.75,49,22.3265306122449,20.4,20.4,32.75,27
598023,2013-04-20,bj hodge,rajasthan royals,royal challengers bangalore,17,1,0,1,76.47058823529412,50,22.42,23.0,22.1,18.333333333333332,13
598026,2013-04-22,bj hodge,rajasthan royals,chennai super kings,6,1,0,0,150.0,51,22.235294117647058,24.6,21.2,23.25,9
598036,2013-04-29,bj hodge,rajasthan royals,royal challengers bangalore,18,1,2,1,177.77777777777777,52,21.98076923076923,17.2,22.0,18.333333333333332,32
598047,2013-05-05,bj hodge,rajasthan royals,pune warriors,5,0,0,1,80.0,53,22.169811320754718,19.2,21.6,19.75,4
598058,2013-05-12,bj hodge,rajasthan royals,chennai super kings,1,0,0,0,0.0,54,21.833333333333332,17.0,18.7,23.25,0
598063,2013-05-15,bj hodge,rajasthan royals,mumbai indians,28,7,0,1,139.28571428571428,55,21.436363636363637,11.6,17.3,32.75,39
598065,2013-05-17,bj hodge,rajasthan royals,sunrisers hyderabad,7,1,0,1,114.28571428571428,56,21.75,16.8,20.7,21.0,8
598071,2013-05-22,bj hodge,rajasthan royals,sunrisers hyderabad,31,2,5,0,174.19354838709677,57,21.50877192982456,16.6,16.9,21.0,54
598072,2013-05-24,bj hodge,rajasthan royals,mumbai indians,21,2,0,0,90.47619047619048,58,22.06896551724138,21.0,20.1,32.75,19
729285,2014-04-18,bj hodge,rajasthan royals,sunrisers hyderabad,8,0,0,1,12.5,59,22.016949152542374,24.0,20.5,21.0,1
734017,2014-05-19,bj hodge,rajasthan royals,mumbai indians,31,0,3,1,129.03225806451613,60,21.666666666666668,24.2,17.9,32.75,40
734033,2014-05-23,bj hodge,rajasthan royals,kings xi punjab,19,2,2,1,163.1578947368421,61,21.9672131147541,24.4,20.6,23.5,31
734041,2014-05-25,bj hodge,rajasthan royals,mumbai indians,16,2,1,0,181.25,62,22.112903225806452,29.0,22.8,32.75,29
598017,2013-04-16,bj rohrer,delhi daredevils,royal challengers bangalore,15,2,0,1,93.33333333333333,0,0.0,22.75,21.77777777777778,23.0,14
598035,2013-04-28,bj rohrer,delhi daredevils,pune warriors,14,1,0,1,92.85714285714286,1,14.0,21.5,22.88888888888889,10.0,13
598040,2013-05-01,bj rohrer,delhi daredevils,kolkata knight riders,3,0,1,0,333.33333333333337,2,13.5,24.5,24.333333333333332,10.0,10
598049,2013-05-07,bj rohrer,delhi daredevils,rajasthan royals,41,9,1,0,156.09756097560975,3,12.333333333333334,17.0,21.11111111111111,64.0,64
598054,2013-05-10,bj rohrer,delhi daredevils,royal challengers bangalore,29,4,0,1,110.34482758620689,4,25.25,25.25,27.333333333333332,23.0,32
598062,2013-05-14,bj rohrer,delhi daredevils,chennai super kings,6,0,0,1,66.66666666666666,5,26.6,26.6,24.88888888888889,4.0,4
598028,2013-05-16,bj rohrer,delhi daredevils,kings xi punjab,29,4,3,1,168.9655172413793,6,22.833333333333332,24.6,23.22222222222222,49.0,49
598067,2013-05-19,bj rohrer,delhi daredevils,pune warriors,9,1,0,1,77.77777777777779,7,26.571428571428573,31.8,28.555555555555557,10.0,7
598006,2013-04-09,bmaj mendis,delhi daredevils,mumbai indians,1,0,0,1,0.0,0,0.0,37.25,27.125,0.0,0
598020,2013-04-18,bmaj mendis,delhi daredevils,chennai super kings,17,0,0,1,70.58823529411765,1,0.0,21.25,23.25,12.0,12
598044,2013-05-04,bmaj mendis,delhi daredevils,sunrisers hyderabad,9,0,0,1,122.22222222222223,2,6.0,16.25,22.0,11.0,11
729317,2014-04-30,br dunk,mumbai indians,sunrisers hyderabad,18,4,0,1,111.11111111111111,0,0.0,20.333333333333332,23.0,20.0,20
733973,2014-05-03,br dunk,mumbai indians,kings xi punjab,4,1,0,1,125.0,1,20.0,10.666666666666666,23.875,5.0,5
733983,2014-05-06,br dunk,mumbai indians,royal challengers bangalore,14,2,0,1,107.14285714285714,2,12.5,9.25,23.25,15.0,15
1422139,2024-04-07,br sharath,gujarat titans,lucknow super giants,5,0,0,1,40.0,0,0.0,12.333333333333334,17.428571428571427,2.0,2
1082604,2017-04-15,c de grandhomme,kolkata knight riders,sunrisers hyderabad,2,0,0,1,0.0,0,0.0,12.5,15.0,21.833333333333332,0
1082608,2017-04-17,c de grandhomme,kolkata knight riders,delhi daredevils,2,0,0,1,50.0,1,0.0,8.333333333333334,14.333333333333334,2.0,1
1082617,2017-04-23,c de grandhomme,kolkata knight riders,royal challengers bangalore,2,0,0,1,0.0,2,0.5,2.0,6.333333333333333,15.5,0
1082627,2017-04-30,c de grandhomme,kolkata knight riders,sunrisers hyderabad,15,1,1,1,120.0,3,0.3333333333333333,0.3333333333333333,5.428571428571429,21.833333333333332,18
1082631,2017-05-03,c de grandhomme,kolkata knight riders,rising pune supergiant,19,3,2,1,189.4736842105263,4,4.75,4.75,8.0,36.0,36
1082636,2017-05-07,c de grandhomme,kolkata knight riders,royal challengers bangalore,28,1,2,1,110.71428571428572,5,11.0,11.0,11.428571428571429,15.5,31
1082639,2017-05-09,c de grandhomme,kolkata knight riders,kings xi punjab,7,1,0,0,157.14285714285714,6,14.333333333333334,17.2,13.875,11.0,11
1082644,2017-05-13,c de grandhomme,kolkata knight riders,mumbai indians,16,4,1,1,181.25,7,13.857142857142858,19.2,12.75,13.5,29
1082649,2017-05-19,c de grandhomme,kolkata knight riders,mumbai indians,1,0,0,1,0.0,8,15.75,25.0,15.75,13.5,0
1136584,2018-04-25,c de grandhomme,royal challengers bangalore,chennai super kings,7,1,0,0,157.14285714285714,9,14.0,21.4,14.0,7.666666666666667,11
1136589,2018-04-29,c de grandhomme,royal challengers bangalore,kolkata knight riders,7,0,1,0,157.14285714285714,10,13.7,16.4,13.7,11.0,11
1136591,2018-05-01,c de grandhomme,royal challengers bangalore,mumbai indians,10,0,3,0,229.99999999999997,11,13.454545454545455,12.4,14.8,13.5,23
1136595,2018-05-05,c de grandhomme,royal challengers bangalore,chennai super kings,8,1,0,1,100.0,12,14.25,14.8,17.0,7.666666666666667,8
1136599,2018-05-07,c de grandhomme,royal challengers bangalore,sunrisers hyderabad,30,1,2,1,110.00000000000001,13,13.76923076923077,10.6,17.8,21.833333333333332,33
1136605,2018-05-12,c de grandhomme,royal challengers bangalore,delhi daredevils,5,0,0,0,60.0,14,15.142857142857142,17.2,19.3,2.0,3
1136611,2018-05-17,c de grandhomme,royal challengers bangalore,sunrisers hyderabad,17,1,4,1,235.29411764705884,15,14.333333333333334,15.6,16.0,21.833333333333332,40
