player,opponent,vs_opponent_runs_avg,vs_opponent_strike_rate_avg
A Ashish Reddy,Chennai Super Kings,15.0,141.66666666666666
A Ashish Reddy,Delhi Daredevils,12.0,149.53703703703704
A Ashish Reddy,Kings XI Punjab,12.333333333333334,158.33333333333334
A Ashish Reddy,Kolkata Knight Riders,8.5,121.25
A Ashish Reddy,Mumbai Indians,13.5,106.66666666666666
A Ashish Reddy,Pune Warriors,13.0,150.83333333333331
A Ashish Reddy,Rajasthan Royals,12.333333333333334,173.9057239057239
A Ashish Reddy,Royal Challengers Bangalore,11.0,107.22222222222221
A Badoni,Chennai Super Kings,30.75,163.79419191919192
A Badoni,Delhi Capitals,21.5,177.61904761904762
A Badoni,Gujarat Titans,23.166666666666668,141.74919931017493
A Badoni,Kolkata Knight Riders,21.0,108.69708994708995
A Badoni,Mumbai Indians,18.0,129.75734791524266
A Badoni,Punjab Kings,29.166666666666668,126.588713219148
A Badoni,Rajasthan Royals,12.5,66.99148890325361
A Badoni,Royal Challengers Bangalore,15.666666666666666,87.12121212121212
A Badoni,Royal Challengers Bengaluru,0.0,0.0
A Badoni,Sunrisers Hyderabad,20.75,125.41666666666666
A Manohar,Chennai Super Kings,12.0,100.0
A Manohar,Delhi Capitals,9.75,63.149350649350644
A Manohar,Kolkata Knight Riders,8.0,112.5
A Manohar,Lucknow Super Giants,6.666666666666667,102.53968253968253
A Manohar,Mumbai Indians,29.0,127.62762762762763
A Manohar,Rajasthan Royals,17.75,102.81593406593407
A Manohar,Royal Challengers Bengaluru,12.0,109.09090909090908
A Manohar,Sunrisers Hyderabad,17.5,83.33333333333334
A Mishra,Chennai Super Kings,7.25,112.08198051948052
A Mishra,Deccan Chargers,1.5,27.777777777777775
A Mishra,Delhi Daredevils,11.0,111.53846153846155
A Mishra,Gujarat Lions,8.0,400.0
A Mishra,Kings XI Punjab,4.5,72.4074074074074
A Mishra,Kochi Tuskers Kerala,0.0,0.0
A Mishra,Kolkata Knight Riders,7.75,104.609375
A Mishra,Mumbai Indians,8.8,106.7531328320802
A Mishra,Pune Warriors,15.0,62.5
A Mishra,Rajasthan Royals,4.285714285714286,46.904761904761905
A Mishra,Rising Pune Supergiant,13.0,144.44444444444443
A Mishra,Royal Challengers Bangalore,9.0,86.36904761904762
A Mishra,Sunrisers Hyderabad,1.0,50.0
A Symonds,Chennai Super Kings,32.75,115.6956415677346
A Symonds,Deccan Chargers,26.0,87.71929824561403
A Symonds,Delhi Daredevils,28.333333333333332,144.08411033411033
A Symonds,Kings XI Punjab,22.0,118.14894378804152
A Symonds,Kolkata Knight Riders,25.0,102.30711480711481
A Symonds,Mumbai Indians,11.0,66.66666666666667
A Symonds,Pune Warriors,9.5,103.33333333333334
A Symonds,Rajasthan Royals,40.2,136.87391555812607
A Symonds,Royal Challengers Bangalore,25.0,123.59523809523807
AB de Villiers,Chennai Super Kings,21.28,111.50096453254348
AB de Villiers,Deccan Chargers,21.857142857142858,102.60966857605513
AB de Villiers,Delhi Capitals,29.833333333333332,131.8269632414369
AB de Villiers,Delhi Daredevils,45.44444444444444,177.3565366702622
AB de Villiers,Gujarat Lions,58.25,147.8702070770281
AB de Villiers,Kings XI Punjab,33.80952380952381,147.22352308175564
AB de Villiers,Kochi Tuskers Kerala,54.0,135.0
AB de Villiers,Kolkata Knight Riders,24.857142857142858,121.49428529223925
AB de Villiers,Mumbai Indians,32.958333333333336,138.1251314104632
AB de Villiers,Pune Warriors,29.8,239.12111801242236
AB de Villiers,Punjab Kings,13.0,80.55555555555554
AB de Villiers,Rajasthan Royals,32.6,152.9145709882939
AB de Villiers,Rising Pune Supergiant,16.0,67.08333333333334
AB de Villiers,Rising Pune Supergiants,42.0,106.8840579710145
AB de Villiers,Royal Challengers Bangalore,28.75,100.10687513386165
AB de Villiers,Sunrisers Hyderabad,31.764705882352942,116.84140031136613
AC Gilchrist,Chennai Super Kings,25.5,125.4728989994167
AC Gilchrist,Deccan Chargers,56.0,135.22326674500587
AC Gilchrist,Delhi Daredevils,26.75,150.52397833647834
AC Gilchrist,Kings XI Punjab,23.5,164.05067155067152
AC Gilchrist,Kochi Tuskers Kerala,9.0,60.0
AC Gilchrist,Kolkata Knight Riders,24.636363636363637,116.8541825924955
AC Gilchrist,Mumbai Indians,26.0,97.9460719235114
AC Gilchrist,Pune Warriors,8.333333333333334,88.70692216280452
AC Gilchrist,Rajasthan Royals,25.5,118.39389695272048
AC Gilchrist,Royal Challengers Bangalore,33.54545454545455,98.37936239850114
AC Gilchrist,Sunrisers Hyderabad,26.0,111.0909090909091
AD Mathews,Chennai Super Kings,27.0,89.62703962703962
AD Mathews,Deccan Chargers,34.5,122.22222222222221
AD Mathews,Delhi Daredevils,26.5,183.495670995671
AD Mathews,Kings XI Punjab,11.4,149.8989898989899
AD Mathews,Kolkata Knight Riders,25.2,115.4973544973545
AD Mathews,Mumbai Indians,10.2,107.61111111111111
AD Mathews,Rajasthan Royals,16.0,119.94901469359674
AD Mathews,Royal Challengers Bangalore,9.142857142857142,79.66977884271117
AD Mathews,Sunrisers Hyderabad,18.5,121.95322793148881
AD Russell,Chennai Super Kings,25.642857142857142,144.85357400535972
AD Russell,Delhi Capitals,32.111111111111114,158.69015429853008
AD Russell,Delhi Daredevils,26.75,182.5
AD Russell,Gujarat Titans,26.0,142.23684210526315
AD Russell,Kings XI Punjab,31.375,198.57142857142856
AD Russell,Kolkata Knight Riders,4.0,50.0
AD Russell,Lucknow Super Giants,15.2,137.0148856990962
AD Russell,Mumbai Indians,16.25,137.16724758085053
AD Russell,Punjab Kings,33.0,180.68150268300192
AD Russell,Rajasthan Royals,19.76923076923077,143.52830502830503
AD Russell,Rising Pune Supergiants,17.0,154.54545454545453
AD Russell,Royal Challengers Bangalore,28.285714285714285,170.04033591107896
AD Russell,Royal Challengers Bengaluru,15.5,141.66666666666666
AD Russell,Sunrisers Hyderabad,18.0,123.43638508034792
AJ Finch,Chennai Super Kings,19.25,111.59406565656565
AJ Finch,Deccan Chargers,0.0,0.0
AJ Finch,Delhi Capitals,8.0,67.85714285714286
AJ Finch,Delhi Daredevils,35.5,119.65891520808572
AJ Finch,Kings XI Punjab,24.3,106.82765343403642
AJ Finch,Kolkata Knight Riders,24.23076923076923,142.02312800138887
AJ Finch,Lucknow Super Giants,14.0,100.0
AJ Finch,Mumbai Indians,26.8,79.46605843380037
AJ Finch,Pune Warriors,25.0,208.3333333333333
AJ Finch,Rajasthan Royals,22.5,104.7223872825288
AJ Finch,Rising Pune Supergiant,23.0,195.17543859649123
AJ Finch,Rising Pune Supergiants,50.0,138.88888888888889
AJ Finch,Royal Challengers Bangalore,21.818181818181817,115.10652913698718
AJ Finch,Sunrisers Hyderabad,19.272727272727273,120.31110556110556
AK Markram,Chennai Super Kings,21.666666666666668,133.2314814814815
AK Markram,Delhi Capitals,20.166666666666668,99.3053613053613
AK Markram,Gujarat Titans,31.5,136.09507640067912
AK Markram,Kolkata Knight Riders,36.75,139.68397303179913
AK Markram,Lucknow Super Giants,13.333333333333334,77.43589743589745
AK Markram,Mumbai Indians,26.142857142857142,125.89221466511039
AK Markram,Punjab Kings,23.333333333333332,122.85454922709825
AK Markram,Rajasthan Royals,31.2,117.13821138211381
AK Markram,Royal Challengers Bangalore,19.666666666666668,103.54497354497356
AK Markram,Royal Challengers Bengaluru,19.5,143.75
AK Markram,Sunrisers Hyderabad,29.666666666666668,91.4132882882883
AL Menaria,Chennai Super Kings,11.5,72.72058823529412
AL Menaria,Deccan Chargers,21.0,113.82352941176471
AL Menaria,Delhi Daredevils,8.333333333333334,82.22222222222221
AL Menaria,Kings XI Punjab,22.666666666666668,85.5650522317189
AL Menaria,Kochi Tuskers Kerala,31.0,110.71428571428572
AL Menaria,Kolkata Knight Riders,22.25,100.52521008403362
AL Menaria,Mumbai Indians,15.0,116.66666666666667
AL Menaria,Pune Warriors,23.5,108.76623376623377
AL Menaria,Royal Challengers Bangalore,8.0,133.33333333333331
AM Nayar,Chennai Super Kings,18.375,104.29238159501317
AM Nayar,Deccan Chargers,16.5,116.96741854636592
AM Nayar,Delhi Daredevils,8.4,72.34432234432235
AM Nayar,Kings XI Punjab,15.666666666666666,105.6455240665767
AM Nayar,Kolkata Knight Riders,4.333333333333333,58.97435897435898
AM Nayar,Mumbai Indians,10.333333333333334,106.61375661375662
AM Nayar,Pune Warriors,18.0,78.15126050420167
AM Nayar,Rajasthan Royals,15.333333333333334,111.91239316239317
AM Nayar,Royal Challengers Bangalore,11.875,91.99853186888791
AM Nayar,Sunrisers Hyderabad,7.666666666666667,89.68253968253968
AM Rahane,Chennai Super Kings,21.38888888888889,108.47647813334089
AM Rahane,Deccan Chargers,16.666666666666668,75.88325652841782
AM Rahane,Delhi Capitals,34.5,119.08730158730158
AM Rahane,Delhi Daredevils,42.3125,117.5854840434288
AM Rahane,Gujarat Lions,19.5,85.32679738562092
AM Rahane,Gujarat Titans,21.4,127.3162393162393
AM Rahane,Kings XI Punjab,26.764705882352942,99.79805364259146
AM Rahane,Kochi Tuskers Kerala,8.0,88.88888888888889
AM Rahane,Kolkata Knight Riders,25.681818181818183,108.28599738637728
AM Rahane,Lucknow Super Giants,32.666666666666664,119.2063492063492
AM Rahane,Mumbai Indians,27.807692307692307,110.76223616426289
AM Rahane,Pune Warriors,34.6,109.42966903073287
AM Rahane,Punjab Kings,16.75,114.62391774891775
AM Rahane,Rajasthan Royals,15.285714285714286,98.3745536001175
AM Rahane,Royal Challengers Bangalore,32.61904761904762,116.47652050223671
AM Rahane,Royal Challengers Bengaluru,38.666666666666664,157.58347481607242
AM Rahane,Sunrisers Hyderabad,24.136363636363637,90.30325579220083
AP Tare,Chennai Super Kings,7.8,80.21052631578947
AP Tare,Delhi Daredevils,13.0,141.66666666666666
AP Tare,Kings XI Punjab,11.25,129.99999999999997
AP Tare,Kolkata Knight Riders,8.5,77.27272727272727
AP Tare,Mumbai Indians,0.0,0.0
AP Tare,Rajasthan Royals,30.75,266.50304150304146
AP Tare,Rising Pune Supergiant,0.0,0.0
AP Tare,Rising Pune Supergiants,8.0,57.14285714285714
AP Tare,Royal Challengers Bangalore,14.666666666666666,98.62745098039215
AP Tare,Sunrisers Hyderabad,7.0,140.0
AR Patel,Chennai Super Kings,11.933333333333334,121.86137234413097
AR Patel,Delhi Daredevils,24.666666666666668,142.72325375773653
AR Patel,Gujarat Lions,10.0,150.0
AR Patel,Gujarat Titans,33.5,147.54162262156447
AR Patel,Kings XI Punjab,3.5,87.5
AR Patel,Kolkata Knight Riders,11.38888888888889,104.3136655189085
AR Patel,Lucknow Super Giants,25.6,166.0909090909091
AR Patel,Mumbai Indians,15.61111111111111,126.99732468914054
AR Patel,Punjab Kings,13.0,98.84615384615385
AR Patel,Rajasthan Royals,11.76923076923077,136.3848971541279
AR Patel,Rising Pune Supergiant,23.0,109.54545454545453
AR Patel,Rising Pune Supergiants,1.0,33.33333333333333
AR Patel,Royal Challengers Bangalore,14.76923076923077,167.81915922187412
AR Patel,Royal Challengers Bengaluru,29.0,132.63403263403262
AR Patel,Sunrisers Hyderabad,14.928571428571429,114.86587408856316
AT Rayudu,Chennai Super Kings,18.823529411764707,108.43477217079435
AT Rayudu,Deccan Chargers,18.0,98.9504652435687
AT Rayudu,Delhi Capitals,20.22222222222222,130.077899376805
AT Rayudu,Delhi Daredevils,27.9375,138.76772527822004
AT Rayudu,Gujarat Lions,20.0,111.11111111111111
AT Rayudu,Gujarat Titans,23.5,169.93055555555554
AT Rayudu,Kings XI Punjab,21.0,126.4129913691317
AT Rayudu,Kochi Tuskers Kerala,53.0,160.6060606060606
AT Rayudu,Kolkata Knight Riders,21.285714285714285,118.25348249717997
AT Rayudu,Lucknow Super Giants,27.0,163.92857142857144
AT Rayudu,Mumbai Indians,24.142857142857142,93.0959628544015
AT Rayudu,Pune Warriors,18.4,77.06107660455487
AT Rayudu,Punjab Kings,23.75,85.47619047619048
AT Rayudu,Rajasthan Royals,18.85,103.26289655558325
AT Rayudu,Rising Pune Supergiant,7.333333333333333,54.44444444444445
AT Rayudu,Rising Pune Supergiants,22.0,98.635477582846
AT Rayudu,Royal Challengers Bangalore,30.333333333333332,127.08235849347248
AT Rayudu,Sunrisers Hyderabad,30.5,108.92985363321331
Abdul Samad,Chennai Super Kings,16.25,137.31962481962483
Abdul Samad,Delhi Capitals,19.333333333333332,138.640873015873
Abdul Samad,Gujarat Titans,11.666666666666666,135.71428571428572
Abdul Samad,Kings XI Punjab,7.5,127.14285714285714
Abdul Samad,Kolkata Knight Riders,16.375,145.83426173499703
Abdul Samad,Lucknow Super Giants,19.333333333333332,119.33333333333333
Abdul Samad,Mumbai Indians,6.714285714285714,110.91269841269842
Abdul Samad,Punjab Kings,21.8,161.66666666666666
Abdul Samad,Rajasthan Royals,15.5,146.3709677419355
Abdul Samad,Royal Challengers Bangalore,0.5,16.666666666666664
Abdul Samad,Royal Challengers Bengaluru,16.0,212.22222222222226
Abdul Samad,Sunrisers Hyderabad,12.5,162.5
Abhishek Sharma,Chennai Super Kings,27.88888888888889,141.2214395910048
Abhishek Sharma,Delhi Capitals,16.75,142.0138888888889
Abhishek Sharma,Gujarat Titans,38.833333333333336,137.33328493999227
Abhishek Sharma,Kings XI Punjab,8.5,183.33333333333334
Abhishek Sharma,Kolkata Knight Riders,15.090909090909092,100.47525230187767
Abhishek Sharma,Lucknow Super Giants,32.0,191.2077922077922
Abhishek Sharma,Mumbai Indians,17.636363636363637,117.07368389186571
Abhishek Sharma,Punjab Kings,59.4,180.13098845598847
Abhishek Sharma,Rajasthan Royals,19.0,131.22356358811467
Abhishek Sharma,Royal Challengers Bangalore,18.857142857142858,136.21911922663804
Abhishek Sharma,Royal Challengers Bengaluru,33.0,201.83566433566432
Abishek Porel,Chennai Super Kings,21.0,172.5
Abishek Porel,Gujarat Titans,20.75,188.49965823650035
Abishek Porel,Kolkata Knight Riders,7.333333333333333,106.66666666666667
Abishek Porel,Lucknow Super Giants,36.333333333333336,105.80808080808082
Abishek Porel,Mumbai Indians,23.4,99.51827956989246
Abishek Porel,Punjab Kings,32.0,320.0
Abishek Porel,Rajasthan Royals,32.5,120.19144144144144
Abishek Porel,Royal Challengers Bangalore,5.0,62.5
Abishek Porel,Royal Challengers Bengaluru,12.333333333333334,140.4040404040404
Abishek Porel,Sunrisers Hyderabad,28.0,153.26599326599327
Anuj Rawat,Chennai Super Kings,30.0,133.5
Anuj Rawat,Delhi Capitals,7.666666666666667,111.6161616161616
Anuj Rawat,Gujarat Titans,23.0,153.33333333333334
Anuj Rawat,Kolkata Knight Riders,1.0,30.0
Anuj Rawat,Lucknow Super Giants,8.0,71.3997113997114
Anuj Rawat,Mumbai Indians,36.0,145.2127659574468
Anuj Rawat,Punjab Kings,16.0,91.78571428571428
Anuj Rawat,Rajasthan Royals,27.5,183.8181818181818
Anuj Rawat,Sunrisers Hyderabad,12.5,89.28571428571429
Azhar Mahmood,Chennai Super Kings,11.666666666666666,130.95238095238096
Azhar Mahmood,Deccan Chargers,22.5,155.27777777777777
Azhar Mahmood,Delhi Daredevils,18.0,97.51301330248698
Azhar Mahmood,Kolkata Knight Riders,1.0,14.285714285714285
Azhar Mahmood,Mumbai Indians,33.0,131.3020313020313
Azhar Mahmood,Pune Warriors,0.0,0.0
Azhar Mahmood,Rajasthan Royals,17.666666666666668,100.23809523809524
Azhar Mahmood,Royal Challengers Bangalore,32.0,144.8315911730546
Azhar Mahmood,Sunrisers Hyderabad,4.0,100.0
B Chipli,Chennai Super Kings,11.666666666666666,99.05723905723904
B Chipli,Deccan Chargers,10.0,142.85714285714286
B Chipli,Delhi Daredevils,8.25,95.93137254901961
B Chipli,Kings XI Punjab,14.0,116.66666666666669
B Chipli,Kochi Tuskers Kerala,4.0,40.0
B Chipli,Kolkata Knight Riders,30.0,145.71428571428572
B Chipli,Mumbai Indians,4.5,53.97727272727273
B Chipli,Pune Warriors,13.0,115.89635854341736
B Chipli,Rajasthan Royals,6.0,66.66666666666666
B Chipli,Royal Challengers Bangalore,61.0,174.28571428571428
B Kumar,Chennai Super Kings,6.5,74.4949494949495
B Kumar,Deccan Chargers,4.0,137.5
B Kumar,Delhi Capitals,3.25,102.08333333333334
B Kumar,Delhi Daredevils,7.0,117.85714285714285
B Kumar,Gujarat Titans,14.0,76.92307692307692
B Kumar,Kings XI Punjab,4.5,49.99999999999999
B Kumar,Kolkata Knight Riders,3.9285714285714284,87.58503401360544
B Kumar,Lucknow Super Giants,1.5,125.0
B Kumar,Mumbai Indians,3.5,77.78787878787878
B Kumar,Punjab Kings,3.8,72.3076923076923
B Kumar,Rajasthan Royals,4.5,64.16666666666667
B Kumar,Rising Pune Supergiant,0.0,0.0
B Kumar,Rising Pune Supergiants,11.0,156.25
B Kumar,Royal Challengers Bangalore,3.2222222222222223,71.72839506172839
B Kumar,Royal Challengers Bengaluru,13.0,100.0
B Kumar,Sunrisers Hyderabad,2.0,83.33333333333333
B Sai Sudharsan,Chennai Super Kings,59.8,161.8999027201821
B Sai Sudharsan,Delhi Capitals,56.6,158.86221701795472
B Sai Sudharsan,Kolkata Knight Riders,52.5,141.95906432748535
B Sai Sudharsan,Lucknow Super Giants,36.0,145.86711711711712
B Sai Sudharsan,Mumbai Indians,41.666666666666664,133.04847713075205
B Sai Sudharsan,Punjab Kings,42.833333333333336,131.61136898062605
B Sai Sudharsan,Rajasthan Royals,44.0,127.66744854980652
B Sai Sudharsan,Royal Challengers Bangalore,20.0,142.85714285714286
B Sai Sudharsan,Royal Challengers Bengaluru,46.333333333333336,117.98941798941799
B Sai Sudharsan,Sunrisers Hyderabad,31.2,129.9417448138676
BA Stokes,Chennai Super Kings,29.8,147.2214272214272
BA Stokes,Delhi Capitals,24.5,108.57142857142858
BA Stokes,Delhi Daredevils,13.0,88.83333333333333
BA Stokes,Gujarat Lions,64.0,151.1904761904762
BA Stokes,Gujarat Titans,7.0,116.66666666666669
BA Stokes,Kings XI Punjab,26.4,184.37820512820514
BA Stokes,Kolkata Knight Riders,12.5,106.19852369852369
BA Stokes,Lucknow Super Giants,8.0,100.0
BA Stokes,Mumbai Indians,37.0,123.62962962962963
BA Stokes,Punjab Kings,0.0,0.0
BA Stokes,Royal Challengers Bangalore,11.25,81.04636591478697
BA Stokes,Sunrisers Hyderabad,15.0,97.78174603174602
BB McCullum,Chennai Super Kings,26.11111111111111,114.12253717829653
BB McCullum,Deccan Chargers,7.2,71.11111111111111
BB McCullum,Delhi Daredevils,20.333333333333332,114.1816191471364
BB McCullum,Kings XI Punjab,21.307692307692307,85.31980770023038
BB McCullum,Kolkata Knight Riders,28.583333333333332,145.6965091104668
BB McCullum,Mumbai Indians,29.6875,122.37980667613861
BB McCullum,Pune Warriors,27.666666666666668,64.34108527131782
BB McCullum,Rajasthan Royals,15.9,135.4929742388759
BB McCullum,Rising Pune Supergiant,47.0,159.89583333333334
BB McCullum,Rising Pune Supergiants,46.0,176.75953079178885
BB McCullum,Royal Challengers Bangalore,37.93333333333333,114.3779358502624
BB McCullum,Sunrisers Hyderabad,30.571428571428573,121.85152175509734
BJ Hodge,Chennai Super Kings,23.25,93.29545454545455
BJ Hodge,Deccan Chargers,28.0,118.53881715287739
BJ Hodge,Delhi Daredevils,12.714285714285714,86.32605322830887
BJ Hodge,Kings XI Punjab,23.5,111.88473187019699
BJ Hodge,Kolkata Knight Riders,27.8,131.5670498084291
BJ Hodge,Mumbai Indians,32.75,140.49879469635826
BJ Hodge,Pune Warriors,19.75,101.03070175438596
BJ Hodge,Rajasthan Royals,14.833333333333334,89.48412698412699
BJ Hodge,Royal Challengers Bangalore,18.333333333333332,101.64888851163361
BJ Hodge,Sunrisers Hyderabad,21.0,104.33087027914614
C Green,Chennai Super Kings,18.5,141.1096256684492
C Green,Delhi Capitals,24.5,172.91666666666666
C Green,Gujarat Titans,16.75,108.70445344129554
C Green,Kolkata Knight Riders,13.333333333333334,135.7142857142857
C Green,Lucknow Super Giants,18.0,114.975845410628
C Green,Punjab Kings,34.75,128.49052540913004
C Green,Rajasthan Royals,25.333333333333332,127.04517704517706
C Green,Royal Challengers Bangalore,3.5,112.5
C Green,Sunrisers Hyderabad,67.0,189.07407407407405
C de Grandhomme,Chennai Super Kings,7.666666666666667,107.93650793650794
C de Grandhomme,Delhi Daredevils,2.0,62.5
C de Grandhomme,Kings XI Punjab,11.0,157.14285714285714
C de Grandhomme,Kolkata Knight Riders,11.0,183.3333333333333
C de Grandhomme,Mumbai Indians,13.5,116.34424603174604
C de Grandhomme,Rajasthan Royals,2.0,66.66666666666666
C de Grandhomme,Rising Pune Supergiant,36.0,189.4736842105263
C de Grandhomme,Royal Challengers Bangalore,15.5,55.35714285714286
C de Grandhomme,Sunrisers Hyderabad,21.833333333333332,109.95203684922245
CA Lynn,Chennai Super Kings,29.0,124.57107843137254
CA Lynn,Delhi Capitals,20.0,111.11111111111111
CA Lynn,Delhi Daredevils,18.0,95.11494252873564
CA Lynn,Gujarat Lions,93.0,226.8292682926829
CA Lynn,Kings XI Punjab,42.333333333333336,147.02715452356773
CA Lynn,Mumbai Indians,25.625,135.5716912397947
CA Lynn,Rajasthan Royals,19.833333333333332,68.64628427128427
CA Lynn,Royal Challengers Bangalore,33.75,126.56226501992631
CA Lynn,Sunrisers Hyderabad,36.0,149.83505590244417
CA Pujara,Chennai Super Kings,5.0,60.0
CA Pujara,Deccan Chargers,17.333333333333332,119.97863247863249
CA Pujara,Delhi Daredevils,11.666666666666666,83.33333333333333
CA Pujara,Kings XI Punjab,35.0,100.625
CA Pujara,Kolkata Knight Riders,6.333333333333333,72.22222222222221
CA Pujara,Mumbai Indians,19.0,105.55555555555556
CA Pujara,Rajasthan Royals,38.0,113.22807017543857
CA Pujara,Royal Challengers Bangalore,10.333333333333334,96.29629629629629
CA Pujara,Sunrisers Hyderabad,35.0,109.375
CH Gayle,Chennai Super Kings,26.333333333333332,105.09357418953502
CH Gayle,Deccan Chargers,16.75,132.16450216450215
CH Gayle,Delhi Capitals,30.5,169.05751905751907
CH Gayle,Delhi Daredevils,29.46153846153846,109.1813955011239
CH Gayle,Gujarat Lions,25.0,99.12817445712183
CH Gayle,Kings XI Punjab,49.8125,149.47908118667047
CH Gayle,Kochi Tuskers Kerala,44.0,293.3333333333333
CH Gayle,Kolkata Knight Riders,36.8421052631579,128.0406882313821
CH Gayle,Mumbai Indians,35.75,118.81775677127203
CH Gayle,Pune Warriors,76.6,183.28846153846152
CH Gayle,Rajasthan Royals,32.470588235294116,123.69321131244511
CH Gayle,Royal Challengers Bangalore,44.714285714285715,165.3540211129497
CH Gayle,Sunrisers Hyderabad,26.625,133.035519879802
CH Morris,Chennai Super Kings,4.5,54.44444444444444
CH Morris,Delhi Capitals,18.0,100.0
CH Morris,Delhi Daredevils,13.0,216.66666666666663
CH Morris,Gujarat Lions,82.0,256.25
CH Morris,Kings XI Punjab,13.285714285714286,133.98809523809524
CH Morris,Kolkata Knight Riders,6.285714285714286,79.52380952380952
CH Morris,Mumbai Indians,14.666666666666666,99.84191508581752
CH Morris,Pune Warriors,5.0,100.0
CH Morris,Punjab Kings,3.5,75.0
CH Morris,Rajasthan Royals,9.0,171.42857142857142
CH Morris,Rising Pune Supergiant,38.0,422.22222222222223
CH Morris,Rising Pune Supergiants,38.0,190.0
CH Morris,Royal Challengers Bangalore,8.125,96.89123376623377
CH Morris,Sunrisers Hyderabad,12.166666666666666,126.95165945165945
CJ Anderson,Chennai Super Kings,16.6,141.58986175115209
CJ Anderson,Delhi Daredevils,14.0,104.12087912087911
CJ Anderson,Gujarat Lions,12.0,125.0
CJ Anderson,Kings XI Punjab,24.25,110.79220779220779
CJ Anderson,Kolkata Knight Riders,19.25,87.28658536585365
CJ Anderson,Mumbai Indians,3.3333333333333335,41.666666666666664
CJ Anderson,Rajasthan Royals,72.5,175.52211302211302
CJ Anderson,Rising Pune Supergiant,2.5,55.0
CJ Anderson,Royal Challengers Bangalore,9.0,92.69005847953217
CJ Anderson,Sunrisers Hyderabad,21.0,91.66666666666666
CL White,Chennai Super Kings,27.2,117.89207385905499
CL White,Deccan Chargers,16.0,233.81642512077292
CL White,Delhi Daredevils,21.0,84.57272727272728
CL White,Kings XI Punjab,16.5,101.95458074534162
CL White,Kochi Tuskers Kerala,31.0,91.17647058823528
CL White,Kolkata Knight Riders,15.833333333333334,105.13142174432498
CL White,Mumbai Indians,20.0,94.8895955303278
CL White,Pune Warriors,40.5,97.39130434782608
CL White,Rajasthan Royals,10.5,49.55357142857143
CL White,Royal Challengers Bangalore,30.0,129.39600840336135
D Padikkal,Chennai Super Kings,28.4,133.40795805501688
D Padikkal,Delhi Capitals,19.666666666666668,76.31468576590527
D Padikkal,Gujarat Titans,11.285714285714286,85.33333333333333
D Padikkal,Kings XI Punjab,9.5,100.0
D Padikkal,Kolkata Knight Riders,20.125,109.84773136307663
D Padikkal,Lucknow Super Giants,31.333333333333332,146.8253968253968
D Padikkal,Mumbai Indians,23.625,90.59613997113996
D Padikkal,Punjab Kings,31.428571428571427,127.69425280233551
D Padikkal,Rajasthan Royals,44.42857142857143,127.74258421317245
D Padikkal,Royal Challengers Bangalore,21.8,111.10547667342799
D Padikkal,Royal Challengers Bengaluru,6.0,54.54545454545454
D Padikkal,Sunrisers Hyderabad,22.428571428571427,79.6201212580523
DA Miller,Chennai Super Kings,27.0,120.19767012267012
DA Miller,Deccan Chargers,28.0,155.55555555555557
DA Miller,Delhi Capitals,24.363636363636363,121.85452860250635
DA Miller,Delhi Daredevils,22.666666666666668,106.94412094360057
DA Miller,Gujarat Lions,23.0,132.4074074074074
DA Miller,Gujarat Titans,7.0,63.63636363636363
DA Miller,Kolkata Knight Riders,18.0,122.24036180677804
DA Miller,Lucknow Super Giants,20.75,119.04761904761904
DA Miller,Mumbai Indians,23.72222222222222,142.12590020774164
DA Miller,Pune Warriors,80.0,195.1219512195122
DA Miller,Punjab Kings,11.333333333333334,105.4563492063492
DA Miller,Rajasthan Royals,35.36363636363637,158.01623439028901
DA Miller,Rising Pune Supergiant,30.0,111.11111111111111
DA Miller,Rising Pune Supergiants,7.0,128.33333333333334
DA Miller,Royal Challengers Bangalore,23.571428571428573,120.87942336587658
DA Miller,Royal Challengers Bengaluru,28.0,143.42105263157896
DA Miller,Sunrisers Hyderabad,17.875,121.2909087744614
DA Warner,Chennai Super Kings,33.142857142857146,103.54584299387737
DA Warner,Deccan Chargers,37.666666666666664,112.71738612540499
DA Warner,Delhi Capitals,26.0,90.56305952426104
DA Warner,Delhi Daredevils,33.5,126.09623015873015
DA Warner,Gujarat Lions,67.2,151.45383228446107
DA Warner,Gujarat Titans,19.5,107.8125
DA Warner,Kings XI Punjab,47.68421052631579,134.02563343194538
DA Warner,Kochi Tuskers Kerala,8.0,67.85714285714286
DA Warner,Kolkata Knight Riders,39.035714285714285,131.2037166383807
DA Warner,Lucknow Super Giants,17.75,78.47222222222223
DA Warner,Mumbai Indians,33.04545454545455,125.03014458158908
DA Warner,Pune Warriors,29.5,149.57142857142856
DA Warner,Punjab Kings,32.57142857142857,121.87842879087118
DA Warner,Rajasthan Royals,36.4375,122.6668904442333
DA Warner,Rising Pune Supergiant,41.5,113.95173453996983
DA Warner,Rising Pune Supergiants,5.5,39.285714285714285
DA Warner,Royal Challengers Bangalore,39.13636363636363,154.70436533907335
DA Warner,Royal Challengers Bengaluru,1.0,50.0
DA Warner,Sunrisers Hyderabad,20.333333333333332,58.38122605363984
DB Das,Chennai Super Kings,19.0,169.01041666666666
DB Das,Deccan Chargers,9.0,112.5
DB Das,Delhi Daredevils,12.333333333333334,100.85470085470085
DB Das,Kings XI Punjab,10.25,62.001811594202906
DB Das,Mumbai Indians,12.8,166.53501400560225
DB Das,Pune Warriors,11.5,110.7843137254902
